t,S,R,gain,norm
419,0.9396014486496987,0.06039855135030128,0.0,18.572117829587278
420,0.9414003180582958,0.0585996819417042,0.0,18.58929319013247
421,0.9402265374258003,0.05977346257419969,0.0,18.59054805331684
422,0.9415834898944495,0.05841651010555049,0.0,18.58444357237005
423,0.9436242192357982,0.056375780764201855,0.0,18.593817390146782
424,0.9424185309934143,0.05758146900658564,0.0,18.59594413232779
425,0.9456127161130521,0.05438728388694794,0.0,18.612427755315764
426,0.9479553809712897,0.0520446190287103,0.0,18.59914390270657
427,0.9474567614069597,0.052543238593040324,0.0,18.572425759246954
428,0.9465978834641996,0.05340211653580042,0.0,18.62923014460947
429,0.9477519949628904,0.052248005037109614,0.0,18.598644936692924
430,0.9466581100609756,0.05334188993902442,0.0,18.61821223934003
431,0.9483077471790299,0.051692252820970154,0.0,18.635639975808377
432,0.9463777868732253,0.05362221312677476,0.0,18.678518142586167
433,0.9476436118288517,0.05235638817114834,0.0,18.663852256154225
434,0.9458092488934913,0.05419075110650867,0.0,18.641920963595723
435,0.9465029907226924,0.0534970092773076,0.0,18.68940017079325
436,0.9458067093126393,0.05419329068736067,0.0,18.687742595773425
