t,gamma,leak,mass_total,mass_out
4.11,0.0,0.0004207339574835106,37.680848765760274,0.0158536126225564
4.12,0.6,0.00042371049037321653,37.67708041670875,0.0159641742191952
4.13,0.6,0.0004241545898033792,37.67321666035434,0.01597926775914685
4.14,0.6,0.00042460923542197613,37.669353202226326,0.015994755262038113
4.15,0.4349020584010364,0.0004250743615248649,37.665490039762744,0.016010634130173732
4.16,0.5064801483340148,0.00042625147455041307,37.66165360400422,0.016053335382714105
4.17,0.0,0.00042713053796278674,37.65780587765089,0.016084798883019644
4.18,0.3418371931131221,0.00043018034870005804,37.65403984491253,0.016198027990450784
4.19,0.6,0.0004317691758762378,37.65021881867245,0.016256203950898655
4.2,0.6,0.0004322497640177264,37.64635600972542,0.016272628501331564
4.21,0.6,0.0004327408191989395,37.642493491162384,0.016289443470056793
4.22,0.6,0.00043324231960985575,37.63863126204039,0.016306647914906845
4.23,0.6,0.00043375414957482795,37.63476931786887,0.016324237359917476
4.24,0.6,0.0004342762678655795,37.63090765694817,0.016342210133654143
4.25,0.6,0.0004348086066897738,37.62704627656586,0.01636056356536568
4.26,0.0,0.00043535115684221445,37.62318517620257,0.016379297190549078
4.2700000000000005,0.3220797490288904,0.00043851504144647456,37.6194226274538,0.016496682672670786
4.28,0.6,0.0004402761179857212,37.61560732284262,0.016561253567776858
4.29,0.12378901966447475,0.0004408197585866579,37.611746166050985,0.016580000864941692
4.3,0.6,0.0004434721100241965,37.607964240401294,0.016678083255405735
4.3100000000000005,0.6,0.0004440200698969526,37.60410314934809,0.0166969765087862
4.32,0.10777841204575656,0.0004445782694452243,37.60024233319909,0.01671625066721516
4.33,0.6,0.0004473341977857928,37.59646407024873,0.016818184094447547
4.34,0.6,0.0004478959958893203,37.59260329322471,0.016837576490091474
4.3500000000000005,0.2783418942090379,0.00044846800578586543,37.588742787610386,0.01685734851795791
4.36,0.497548438808077,0.00045049220426480785,37.584936774162536,0.016931721014546368
4.37,0.2621200153234276,0.0004515348423649346,37.58109381978801,0.01696917327382025
4.38,0.0,0.00045364784667369963,37.57729101528932,0.017046857152917413
4.39,0.3600309926806849,0.000456955153742629,37.57353307175507,0.017169419581458054
4.4,0.6,0.0004586271178925235,37.56971368933996,0.017230489509389733
4.41,0.014085707198014719,0.0004592048718999788,37.56585312253816,0.017250422770949014
4.42,0.0,0.00046248253989997635,37.56209389687574,0.017371812589388955
4.43,0.6,0.0004658342729270371,37.55833747758189,0.017495960831218113
4.44,0.6,0.0004664013689087889,37.554476458974676,0.017515459229119144
4.45,0.0,0.0004669790037953637,37.55061571128181,0.01753534911675738
4.46,0.6,0.0004703679860722233,37.546860445094715,0.017660841130894493
4.47,0.0,0.00047094520037051766,37.54299959064006,0.017680695464724717
4.48,0.0,0.0004743575937485847,37.53924508908381,0.017807025971596648
4.49,0.0014279895897754305,0.0004777793999455475,37.535490963556256,0.017933684349229907
4.5,0.6,0.0004812038347550331,37.53173695781789,0.01806041574911965
4.51,0.6,0.0004817584640117655,37.527875221422335,0.018079371524298102
4.5200000000000005,0.6,0.0004823240042635282,37.5240137591758,0.018098732572365883
4.53,0.6,0.00048290039328806496,37.5201525686216,0.018118496431616053
4.54,0.38398057587682277,0.000483487571920737,37.51629164740476,0.01813866075607444
4.55,0.6,0.0004851295119613169,37.51247017630589,0.01819840634909522
4.5600000000000005,0.6,0.00048573014778317255,37.508609547842205,0.0182190624588152
4.57,0.6,0.0004863414561449735,37.504749182964105,0.018240114329995255
4.58,0.0,0.0004869633841912534,37.50088907951542,0.018261559856342133
4.59,0.30171222640798434,0.0004905165238439239,37.49713880457573,0.018392966180514086
4.6000000000000005,0.0,0.0004925998247254954,37.4933334112232,0.018469209466743602
4.61,0.6,0.0004961744727815995,37.48958389318187,0.01860137452300156
