t,kappa,ang_err,bmag,leakage,spread
12.81,0.0,0.8428914921073298,3.86514459925973e-05,0.29558061724738344,7.014133388324753
12.82,0.0,0.8429305088283296,3.858621031126838e-05,0.2959088965270047,7.016970834240429
12.83,0.0,0.8429694765725859,3.852110549681885e-05,0.29623709962128547,7.019807962092945
12.84,0.0,0.8430083953525909,3.845613122580215e-05,0.29656522625746995,7.022644772231945
12.85,0.0,0.8430472651810375,3.8391287175759036e-05,0.2968932761636719,7.0254812650064675
12.86,0.0,0.8430860860707234,3.832657302520996e-05,0.2972212490688725,7.0283174407649405
12.870000000000001,0.0,0.8431248580347219,3.826198845365873e-05,0.29754914470291915,7.031153299855182
12.88,0.0,0.8431635810861042,3.8197533141577124e-05,0.2978769627965232,7.0339888426243995
12.89,0.0,0.8432022552383094,3.813320677041729e-05,0.29820470308125957,7.0368240694191995
12.9,0.0,0.8432408805047245,3.806900902259009e-05,0.29853236528956384,7.039658980585574
12.91,0.0,0.8432794568990492,3.800493958147737e-05,0.29885994915473146,7.042493576468919
12.92,0.0,0.8433179844350871,3.794099813141949e-05,0.2991874544109161,7.045327857414018
12.93,0.0,0.843356463126899,3.78771843577183e-05,0.2995148807931277,7.048161823765059
12.94,0.0,0.8433948929886146,3.7813497946625846e-05,0.29984222803723154,7.050995475865624
12.950000000000001,0.0,0.8434332740345694,3.774993858534658e-05,0.3001694958799459,7.053828814058694
12.96,0.0,0.8434716062791452,3.768650596202735e-05,0.300496684058841,7.0566618386866535
12.97,0.0,0.8435098897371085,3.762319976576817e-05,0.30082379231233713,7.0594945500912845
12.98,0.0,0.8435481244231995,3.756001968660148e-05,0.30115082037970337,7.062326948613773
12.99,0.0,0.8435863103523147,3.7496965415496537e-05,0.30147776800105563,7.06515903459471
13.0,0.0,0.8436244475396459,3.743403664436188e-05,0.30180463491735554,7.067990808374088
13.01,0.0,0.8436625360004708,3.7371233066033105e-05,0.30213142087040834,7.070822270291305
13.02,0.0,0.843700575750213,3.730855437427209e-05,0.3024581256028619,7.073653420685169
13.030000000000001,0.0,0.8437385668044923,3.724600026376584e-05,0.3027847488582042,7.076484259893891
13.040000000000001,0.0,0.8437765091789666,3.7183570430116424e-05,0.3031112903807631,7.079314788255092
13.05,0.0,0.8438144028895929,3.712126456984874e-05,0.30343774991570355,7.0821450061058036
13.06,0.0,0.8438522479524724,3.7059082380400636e-05,0.30376412720902657,7.084974913782466
13.07,0.0,0.8438900443836959,3.69970235601133e-05,0.30409042200756775,7.0878045116209325
13.08,0.0,0.8439277921997128,3.693508780824326e-05,0.3044166340589952,7.090633799956468
13.09,0.0,0.8439654914170491,3.687327482494755e-05,0.30474276311180865,7.093462779123749
13.1,0.0,0.8440031420523364,3.681158431128154e-05,0.3050688089153372,7.09629144945687
13.11,0.0,0.8440407441224353,3.675001596920094e-05,0.30539477121973835,7.09911981128934
13.120000000000001,0.0,0.8440782976443519,3.668856950155509e-05,0.3057206497759956,7.101947864954078
13.13,0.0,0.8441158026352222,3.6627244612083166e-05,0.30604644433591816,7.104775610783431
13.14,0.0,0.8441532591122205,3.656604100540719e-05,0.3063721546521379,7.107603049109157
13.15,0.0,0.8441906670928292,3.650495838703999e-05,0.30669778047810903,7.1104301802624335
13.16,0.0,0.8442280265945659,3.644399646337088e-05,0.3070233215681055,7.113257004573861
13.17,0.0,0.8442653376353162,3.638315494167615e-05,0.3073487776772205,7.116083522373461
13.18,0.0,0.8443026002327985,3.632243353009389e-05,0.3076741485613639,7.118909733990675
13.19,0.0,0.8443398144051506,3.626183193764512e-05,0.30799943397726093,7.121735639754366
13.200000000000001,0.0,0.8443769801704573,3.620134987421116e-05,0.3083246336824513,7.124561239992828
13.21,0.0,0.8444140975470078,3.6140987050541287e-05,0.3086497474352866,7.127386535033772
13.22,0.0,0.844451166553331,3.608074317825084e-05,0.3089747749949296,7.1302115252043405
13.23,0.0,0.8444881872080643,3.602061796981305e-05,0.3092997161213521,7.1330362108311
13.24,0.0,0.8445251595299128,3.596061113855412e-05,0.30962457057533355,7.1358605922400455
13.25,0.0,0.844562083537717,3.5900722398653204e-05,0.3099493381184594,7.1386846697566
13.26,0.0,0.844598959250523,3.584095146514198e-05,0.3102740185131202,7.141508443705618
13.27,0.0,0.8446357866876024,3.5781298053902626e-05,0.31059861152250856,7.144331914411382
13.280000000000001,0.0,0.844672565868188,3.5721761881654e-05,0.31092311691061936,7.147155082197608
13.290000000000001,0.0,0.8447092968117738,3.566234266596085e-05,0.3112475344422468,7.149977947387445
13.3,0.0,0.8447459795379455,3.560304012522407e-05,0.3115718638829835,7.152800510303472
13.31,0.0,0.8447826140665042,3.554385397868253e-05,0.3118961049992188,7.155622771267705
13.32,0.0,0.8448192004172848,3.548478394640302e-05,0.3122202575581373,7.158444730601595
13.33,0.0,0.8448557386102804,3.542582974928224e-05,0.3125443213277168,7.161266388626026
13.34,0.0,0.8448922286657146,3.536699110904675e-05,0.3128682960767276,7.164087745661324
13.35,0.0,0.8449286706038235,3.530826774824131e-05,0.3131921815747303,7.166908802027249
13.36,0.0,0.8449650644451641,3.524965939023843e-05,0.31351597759207417,7.169729558043001
13.370000000000001,0.0,0.845001410210227,3.5191165759219856e-05,0.31383968389989614,7.17255001402722
13.38,0.0,0.8450377079197282,3.513278658018553e-05,0.31416330027011874,7.175370170297984
13.39,0.0,0.8450739575944253,3.507452157894324e-05,0.31448682647544884,7.178190027172815
13.4,0.0,0.8451101592555292,3.5016370482122125e-05,0.31481026228937603,7.181009584968678
13.41,0.0,0.8451463129237942,3.495833301713397e-05,0.3151336074861709,7.1838288440019795
13.42,0.0,0.8451824186207468,3.490040891221874e-05,0.31545686184088373,7.186647804588568
13.43,0.0,0.8452184763677466,3.4842597896404786e-05,0.3157800251293425,7.18946646704374
13.44,0.0,0.8452544861863194,3.47848996995192e-05,0.31610309712815216,7.192284831682238
13.450000000000001,0.0,0.8452904480979457,3.4727314052176654e-05,0.3164260776146922,7.195102898818247
13.46,0.0,0.845326362124621,3.466984068579867e-05,0.3167489663671157,7.197920668765406
13.47,0.0,0.8453622282881339,3.461247933258249e-05,0.3170717631643472,7.200738141836795
13.48,0.0,0.8453980466106157,3.455522972551985e-05,0.31739446778608194,7.203555318344948
13.49,0.0,0.8454338171140732,3.4498091598375986e-05,0.31771708001278376,7.2063721986018505
13.5,0.0,0.8454695398208214,3.444106468570387e-05,0.3180395996256834,7.209188782918933
13.51,0.0,0.8455052147535027,3.438414872284198e-05,0.3183620264067774,7.212005071607082
13.52,0.0,0.8455408419344796,3.432734344588824e-05,0.3186843601388266,7.2148210649766344
13.530000000000001,0.0,0.8455764213866725,3.4270648591729656e-05,0.3190066006053539,7.217636763337383
13.540000000000001,0.0,0.8456119531327122,3.421406389800687e-05,0.3193287475906438,7.220452166998573
13.55,0.0,0.8456474371954554,3.4157589103131435e-05,0.3196508008797396,7.223267276268904
13.56,0.0,0.8456828735980295,3.410122394628488e-05,0.3199727602584431,7.226082091456533
13.57,0.0,0.8457182623637758,3.404496816741374e-05,0.32029462551331206,7.2288966128690735
13.58,0.0,0.8457536035160667,3.398882150721996e-05,0.3206163964316593,7.231710840813594
13.59,0.0,0.8457888970778922,3.393278370714243e-05,0.3209380728015508,7.234524775596628
13.6,0.0,0.8458241430732505,3.387685450940762e-05,0.3212596544118044,7.2373384175241595
13.61,0.0,0.8458593415255531,3.38210336569659e-05,0.3215811410519881,7.240151766901639
13.620000000000001,0.0,0.8458944924588563,3.376532089353601e-05,0.32190253251241874,7.242964824033975
13.63,0.0,0.8459295958969908,3.3709715963569225e-05,0.3222238285841601,7.245777589225535
13.64,0.0,0.8459646518641395,3.365421861226883e-05,0.3225450290590218,7.248590062780158
13.65,0.0,0.8459996603843365,3.3598828585568484e-05,0.3228661337295574,7.2514022450011355
13.66,0.0,0.8460346214817704,3.354354563014111e-05,0.3231871423890631,7.254214136191227
13.67,0.0,0.8460695351809036,3.3488369493401074e-05,0.3235080548315761,7.257025736652661
13.68,0.0,0.8461044015065764,3.3433299923505285e-05,0.32382887085187334,7.259837046687125
13.69,0.0,0.8461392204831659,3.337833666931902e-05,0.3241495902454693,7.262648066595776
13.700000000000001,0.0,0.8461739921354035,3.332347948044426e-05,0.3244702128086152,7.2654587966792405
13.71,0.0,0.8462087164884897,3.326872810722156e-05,0.3247907383382974,7.2682692372376065
