t,C,sigma,norm
501,0.9957421114421813,0.36509620960797773,0.05347411272571703
502,0.9958305451168549,0.3212745366469432,0.05339265823427232
503,0.9959314002021747,0.32353249104500575,0.05331148988233063
504,0.996023421749764,0.3555692456068213,0.053230562170758784
505,0.9960940363840317,0.44803764226013915,0.053149840757265594
506,0.9961175633250693,0.5963134099524284,0.053069255942359575
507,0.9960721507658626,0.7199684852541224,0.05298874513959568
508,0.9959750490103316,0.8046979585964428,0.05290834235248593
509,0.9958495436578015,0.6855869483506466,0.052828099598052014
510,0.9957904213905799,0.6071989396376776,0.05274821098742546
511,0.9957720101387474,0.7801092762855045,0.052668624583657266
512,0.995680445124468,0.6274996676098133,0.052589117264099615
513,0.9956648120898248,0.537285779668661,0.05250997068234772
514,0.9956897207773584,0.49014054062495566,0.05243112386618254
515,0.9957328785943691,0.5937909253290212,0.052352540195613625
516,0.9957286756573256,0.7287522724371597,0.05227409425224389
517,0.9956680296937798,0.6491509501932922,0.052195761215129886
518,0.9956478541961354,0.7435811020785031,0.05211771565868904
519,0.9955907399025041,0.7864037498945402,0.05203981899340098
520,0.9955224778602735,1.0,0.051962114101088655
521,0.995373951270681,0.9772892742419467,0.05188448504511167
522,0.9952535009813624,1.0,0.05180710705615156
523,0.9951396739208418,1.0,0.051729945108733195
524,0.9950411113661536,0.9648355587050116,0.05165301013725235
525,0.9949694953451602,0.9205554709417038,0.051576316755390456
526,0.9949245346530092,0.9642310312695909,0.05149986417156605
527,0.9948701649524593,0.9416604805662702,0.05142360610885911
528,0.9948321104209028,0.883751529290024,0.05134757358394726
529,0.9948208422539588,0.7803588214692986,0.051271779872357565
530,0.9948488415490289,0.6427374536862724,0.05119624255626034
531,0.9949233025024351,0.5203292681382108,0.05112097645069617
532,0.995034130974425,0.4859075749312377,0.051045978274759055
533,0.9951471884769938,0.4068271143650448,0.050971210572772124
534,0.9952788631335046,0.47580565777230066,0.05089669683933506
535,0.995373996061761,0.6009194202316333,0.05082235961146004
536,0.9954143320737552,0.7894457681002583,0.05074815959185898
537,0.9953805143237603,0.8392046161897585,0.050674056087473114
538,0.9953327513531041,0.8208224490585087,0.05060012870465187
539,0.9952982774361139,0.676771557758413,0.05052641416682406
540,0.9953214756090284,0.8683028002306459,0.05045297466097197
541,0.9952730216148997,0.8581762156612155,0.05037963628736204
542,0.9952349731332532,0.8537554833485509,0.05030650342900771
543,0.9952040358588914,0.8091833544991172,0.050233571581244696
544,0.9951936456295715,0.9327176427772144,0.050160857885560184
545,0.9951418247534782,1.0,0.05008828428958115
546,0.9950739862226285,0.9504413942378498,0.050015879162347794
547,0.9950331445137709,1.0,0.04994369218454182
548,0.9949818198178836,1.0,0.049871680532626854
549,0.994938444062223,0.8426777546670878,0.04979986363298766
550,0.9949539290945837,0.5804457546978778,0.0497282976908854
551,0.995054411679419,0.41631471333376613,0.049657020368725456
552,0.9951994559274361,0.16464763100985186,0.049586003512132694
553,0.995415847444568,0.44482411406289096,0.04951529766742306
554,0.9955197599736091,0.2246534546260831,0.04944467218436693
555,0.9956918756999843,0.21260911896702153,0.0493743515570142
556,0.9958554106068507,0.24655048606340932,0.049304242511836766
557,0.9959947001680518,0.3518943322186051,0.049234315422303686
558,0.9960849389151759,0.2648794558268845,0.049164517581830866
559,0.9962008324959452,0.2931381565293654,0.049094964762830276
560,0.9962977888430326,0.3358012316219584,0.04902558292778934
561,0.9963716449128798,0.20646505604886886,0.04895635707329372
562,0.9964894922120436,0.3122123655332418,0.04888741098904416
563,0.996558732847748,0.4082790879487556,0.04881857088738897
564,0.9965859967820545,0.41711913539648976,0.0487498349169447
565,0.996608205247584,0.5497698061573502,0.04868126913042251
566,0.9965772795738868,0.5324336114727923,0.048612774083383534
567,0.9965562647397284,0.39693516320820277,0.04854446969791573
568,0.9965900305822565,0.516089404793728,0.048476444810247286
569,0.9965754421900026,0.4142114693123393,0.04840850231223894
570,0.996601962486439,0.5497441040943895,0.04834081123881632
571,0.9965743771182396,0.5362669298625388,0.04827318939604978
572,0.9965548455018871,0.4205726178426982,0.04820575075834352
573,0.9965818727478776,0.3718882798554101,0.04813856913522644
574,0.9966258033092,0.4154055403275962,0.048071594457454236
575,0.9966500880226199,0.44636353054230393,0.048004757480683315
576,0.9966610048449875,0.3291919565804951,0.04793806607403908
577,0.9967163323580503,0.3397692359809135,0.04787163187402517
578,0.9967638370524518,0.417945094173582,0.047805358755242694
579,0.9967780841985594,0.5300522983534984,0.047739191872099726
580,0.9967482448602328,0.5376916152352942,0.047673103217986006
581,0.9967183250525931,0.3949682722239239,0.04760717549796494
582,0.9967460377003755,0.29425132386129954,0.04754152079421644
583,0.9968103272619347,0.4009127697127677,0.04747610726233135
584,0.9968294538818933,0.28984482747670687,0.047410776178871294
585,0.996889941381727,0.20975404407053275,0.047345694946263776
586,0.9969768739926695,0.18403737217379174,0.04728084312910246
587,0.9970678580715229,0.0,0.04721618024723122
588,0.9972228751907994,0.0,0.04715184861950872
589,0.9973682780190598,0.06910689118919357,0.04708770039844082
590,0.9974783120521948,0.1536247443314961,0.04702366203403566
591,0.9975490076504192,0.3280071557349088,0.046959703885900934
592,0.9975472767165882,0.2558144336559101,0.046895718425174295
593,0.9975742971857442,0.044063334353691336,0.046831967016374175
594,0.9976819418724286,0.2534120249333758,0.046768603992937516
595,0.9977019348006189,0.3917754200980843,0.04670516863141064
596,0.9976663369989279,0.6056857789411241,0.04664173091333798
597,0.9975474263073234,0.6915251191712058,0.04657821681315339
598,0.9974020120205251,0.8138082407655172,0.046514790119742015
599,0.9972178946670885,0.7890652851998531,0.046451431080871325
