t,peak,symmetry_error,chi,norm
929,1.5073938863,0.0136685220,0.0120000000,5.5734838423
930,1.5087176838,0.0136965069,0.0120000000,5.5772961536
931,1.5101872594,0.0139066003,0.0120000000,5.5810475573
932,1.5118111586,0.0138838166,0.0120000000,5.5843109050
933,1.5132795658,0.0139908591,0.0120000000,5.5878229950
934,1.5148290462,0.0139372253,0.0120000000,5.5915141905
935,1.5162992236,0.0138156592,0.0120000000,5.5955750727
936,1.5183846387,0.0138447657,0.0120000000,5.5995195550
937,1.5197763907,0.0139173309,0.0120000000,5.6035548445
938,1.5210168092,0.0140410743,0.0120000000,5.6069198589
939,1.5224391492,0.0140014699,0.0120000000,5.6097718831
940,1.5239148696,0.0138331877,0.0120000000,5.6140499250
941,1.5258247264,0.0138928305,0.0120000000,5.6173263051
942,1.5273264664,0.0137976481,0.0120000000,5.6209462353
943,1.5288711619,0.0137578611,0.0120000000,5.6244367690
944,1.5303370747,0.0135162285,0.0120000000,5.6288366193
945,1.5319369026,0.0131002858,0.0120000000,5.6322379419
946,1.5335027078,0.0130939817,0.0120000000,5.6355120658
947,1.5354827464,0.0129848539,0.0120000000,5.6396671986
948,1.5379794983,0.0130788967,0.0120000000,5.6435768191
949,1.5397694224,0.0130785257,0.0120000000,5.6478099156
950,1.5418658293,0.0130755050,0.0120000000,5.6517957930
951,1.5432494663,0.0130386474,0.0120000000,5.6557161054
952,1.5451697902,0.0132010128,0.0120000000,5.6597149577
953,1.5478412568,0.0131800903,0.0120000000,5.6635368064
954,1.5492837233,0.0131390220,0.0120000000,5.6672831474
955,1.5508770407,0.0134078314,0.0120000000,5.6713423594
956,1.5523308911,0.0132942184,0.0120000000,5.6748912593
957,1.5539087782,0.0132665325,0.0120000000,5.6791660221
958,1.5558766430,0.0133670623,0.0120000000,5.6827242789
959,1.5572194427,0.0136614366,0.0120000000,5.6866543127
960,1.5585354522,0.0138059037,0.0120000000,5.6900917996
961,1.5600157277,0.0137788211,0.0120000000,5.6933616456
962,1.5615843308,0.0137502118,0.0120000000,5.6968229265
963,1.5632102703,0.0136483956,0.0120000000,5.7003796943
964,1.5648811950,0.0136765990,0.0120000000,5.7043991410
965,1.5661930552,0.0136814627,0.0120000000,5.7081713635
966,1.5675754339,0.0138968046,0.0120000000,5.7120955121
967,1.5695694025,0.0136541721,0.0120000000,5.7167017287
968,1.5715958930,0.0137302350,0.0120000000,5.7212370333
969,1.5729486658,0.0136192180,0.0120000000,5.7249879082
970,1.5743241400,0.0135951499,0.0120000000,5.7289386534
971,1.5765000105,0.0134568188,0.0120000000,5.7338380090
972,1.5783841522,0.0132616629,0.0120000000,5.7377454009
973,1.5802291978,0.0133521941,0.0120000000,5.7423464833
974,1.5826632861,0.0133626908,0.0120000000,5.7468453850
975,1.5840678604,0.0133973445,0.0120000000,5.7509084412
976,1.5856704841,0.0134713701,0.0120000000,5.7544649479
977,1.5878843443,0.0135036134,0.0120000000,5.7591522109
978,1.5897005052,0.0136259413,0.0120000000,5.7637099283
979,1.5917605259,0.0134371057,0.0120000000,5.7672465981
980,1.5940275480,0.0134529868,0.0120000000,5.7708176462
981,1.5957824604,0.0136409011,0.0120000000,5.7752110775
982,1.5977905848,0.0138831097,0.0120000000,5.7799293969
983,1.5990472516,0.0140504354,0.0120000000,5.7835754634
984,1.6012159420,0.0141567367,0.0120000000,5.7880339522
985,1.6030316048,0.0143582806,0.0120000000,5.7926622049
986,1.6053761354,0.0144424810,0.0120000000,5.7973577119
987,1.6068056498,0.0143938168,0.0120000000,5.8013106319
988,1.6086262210,0.0144213534,0.0120000000,5.8053593335
989,1.6105986755,0.0144905288,0.0120000000,5.8095775630
990,1.6124701849,0.0146910333,0.0120000000,5.8135360221
991,1.6145909402,0.0148125495,0.0120000000,5.8176654629
992,1.6158717780,0.0147565989,0.0120000000,5.8223659211
993,1.6177044177,0.0150025167,0.0120000000,5.8266774804
994,1.6198829420,0.0150527788,0.0120000000,5.8307753302
995,1.6219499829,0.0152182333,0.0120000000,5.8355040408
996,1.6241750972,0.0152967182,0.0120000000,5.8402899407
997,1.6259428294,0.0154215331,0.0120000000,5.8444610792
998,1.6278427213,0.0153550910,0.0120000000,5.8488554984
999,1.6300499988,0.0155392315,0.0120000000,5.8537437757
1000,1.6317299706,0.0154594015,0.0120000000,5.8576913975
1001,1.6337139344,0.0155929098,0.0120000000,5.8625524738
1002,1.6356997140,0.0155360396,0.0120000000,5.8669628252
1003,1.6378578472,0.0155690074,0.0120000000,5.8717753088
1004,1.6400998811,0.0153944237,0.0120000000,5.8769230009
1005,1.6417547001,0.0153297488,0.0120000000,5.8807951728
1006,1.6444459298,0.0155509512,0.0120000000,5.8852487137
1007,1.6464136382,0.0153138712,0.0120000000,5.8901953734
1008,1.6484134888,0.0154672200,0.0120000000,5.8950122495
1009,1.6506525981,0.0154827051,0.0120000000,5.8997510368
1010,1.6527577890,0.0153333856,0.0120000000,5.9049176057
1011,1.6544231063,0.0153582459,0.0120000000,5.9088792344
1012,1.6565482891,0.0153266533,0.0120000000,5.9145039506
1013,1.6584939661,0.0154880750,0.0120000000,5.9196337723
1014,1.6608401748,0.0156593848,0.0120000000,5.9241922228
1015,1.6632008852,0.0157099554,0.0120000000,5.9292005641
1016,1.6651610434,0.0156443320,0.0120000000,5.9340230083
1017,1.6676235496,0.0157766710,0.0120000000,5.9389953755
1018,1.6704229978,0.0158857089,0.0120000000,5.9441504495
1019,1.6724942531,0.0158966406,0.0120000000,5.9493375992
1020,1.6748283519,0.0158211953,0.0120000000,5.9539286853
1021,1.6770851585,0.0158479689,0.0120000000,5.9591348743
1022,1.6793456001,0.0158070983,0.0120000000,5.9638348717
1023,1.6814670564,0.0157380144,0.0120000000,5.9690341181
1024,1.6838294089,0.0157007367,0.0120000000,5.9743184480
1025,1.6860832147,0.0157333771,0.0120000000,5.9795310393
1026,1.6880470016,0.0158730466,0.0120000000,5.9849567605
1027,1.6903597882,0.0159264303,0.0120000000,5.9899904806
1028,1.6925880173,0.0159089633,0.0120000000,5.9955058753
1029,1.6953214010,0.0157910637,0.0120000000,6.0013173780
1030,1.6976891937,0.0158718117,0.0120000000,6.0066133826
1031,1.7000473585,0.0160345366,0.0120000000,6.0121808422
1032,1.7025136440,0.0158137988,0.0120000000,6.0177374395
1033,1.7044663488,0.0156661153,0.0120000000,6.0230253052
1034,1.7069911150,0.0158877648,0.0120000000,6.0277272323
1035,1.7091746268,0.0160089460,0.0120000000,6.0325035617
1036,1.7115503250,0.0158870273,0.0120000000,6.0377538943
1037,1.7136887266,0.0159217581,0.0120000000,6.0431739924
1038,1.7160299636,0.0158577371,0.0120000000,6.0487521326
1039,1.7187407407,0.0157728318,0.0120000000,6.0546185128
1040,1.7216382587,0.0157592940,0.0120000000,6.0601986046
1041,1.7243475193,0.0158390089,0.0120000000,6.0659452542
1042,1.7261633057,0.0157591221,0.0120000000,6.0705919217
1043,1.7291953085,0.0158726641,0.0120000000,6.0762454370
1044,1.7320632695,0.0159010065,0.0120000000,6.0818906161
1045,1.7346972372,0.0159553876,0.0120000000,6.0877305034
1046,1.7366885640,0.0158191128,0.0120000000,6.0933328979
1047,1.7390104451,0.0157159650,0.0120000000,6.0992969265
1048,1.7417889301,0.0156935519,0.0120000000,6.1053182748
1049,1.7440880358,0.0156601429,0.0120000000,6.1113658059
1050,1.7463997103,0.0155808504,0.0120000000,6.1166804926
1051,1.7490326969,0.0157133769,0.0120000000,6.1225535817
1052,1.7525753106,0.0157561084,0.0120000000,6.1291419689
1053,1.7555277479,0.0158367163,0.0120000000,6.1353779018
1054,1.7582031285,0.0158576696,0.0120000000,6.1411466807
1055,1.7612679219,0.0158591119,0.0120000000,6.1476272397
1056,1.7640855242,0.0159727883,0.0120000000,6.1537346736
1057,1.7674943096,0.0161112669,0.0120000000,6.1594906684
1058,1.7698166595,0.0163119368,0.0120000000,6.1653387452
1059,1.7724871687,0.0163848112,0.0120000000,6.1718027680
1060,1.7754567737,0.0164223644,0.0120000000,6.1777557508
1061,1.7790756543,0.0166582640,0.0120000000,6.1842460185
1062,1.7824937468,0.0167403084,0.0120000000,6.1906490989
1063,1.7853032754,0.0169872340,0.0120000000,6.1965863310
1064,1.7884242227,0.0169752791,0.0120000000,6.2029716597
1065,1.7917558936,0.0171356744,0.0120000000,6.2093455510
1066,1.7947880276,0.0173169099,0.0120000000,6.2160306371
1067,1.7976704921,0.0173647202,0.0120000000,6.2222609673
1068,1.8004316076,0.0174532700,0.0120000000,6.2290700133
1069,1.8028466085,0.0173659009,0.0120000000,6.2352375389
1070,1.8057186759,0.0174387216,0.0120000000,6.2418968585
1071,1.8084284801,0.0174809914,0.0120000000,6.2479579983
1072,1.8113139564,0.0177025040,0.0120000000,6.2543130976
1073,1.8141089213,0.0178455760,0.0120000000,6.2608067283
1074,1.8167860711,0.0178989915,0.0120000000,6.2675371590
1075,1.8195845128,0.0177672408,0.0120000000,6.2736438011
1076,1.8228030593,0.0176666208,0.0120000000,6.2803038206
1077,1.8261482250,0.0177035610,0.0120000000,6.2869405371
1078,1.8297634074,0.0178244539,0.0120000000,6.2937712999
1079,1.8330719393,0.0179396824,0.0120000000,6.3004541203
1080,1.8359779852,0.0179285661,0.0120000000,6.3070048873
1081,1.8392048989,0.0179735080,0.0120000000,6.3136646601
1082,1.8429706339,0.0181427702,0.0120000000,6.3204545098
1083,1.8468434079,0.0180002444,0.0120000000,6.3281557718
1084,1.8493689954,0.0180485960,0.0120000000,6.3346738121
1085,1.8517866414,0.0177566099,0.0120000000,6.3416179346
1086,1.8546438707,0.0178332305,0.0120000000,6.3484209844
1087,1.8579295374,0.0179398053,0.0120000000,6.3553565632
1088,1.8609616478,0.0179289544,0.0120000000,6.3623468358
1089,1.8644629639,0.0179594690,0.0120000000,6.3692107249
1090,1.8674847917,0.0179431292,0.0120000000,6.3763442291
1091,1.8706628256,0.0181483758,0.0120000000,6.3835891604
1092,1.8740139042,0.0184114231,0.0120000000,6.3907229576
1093,1.8774815062,0.0185873817,0.0120000000,6.3977464508
1094,1.8812791258,0.0188281210,0.0120000000,6.4049992020
1095,1.8847466454,0.0188694201,0.0120000000,6.4120463978
1096,1.8881479486,0.0191885152,0.0120000000,6.4200851412
1097,1.8913333236,0.0190997439,0.0120000000,6.4271154829
1098,1.8951874229,0.0192867677,0.0120000000,6.4347712454
1099,1.8986800550,0.0195370244,0.0120000000,6.4423961329
1100,1.9022578905,0.0197737110,0.0120000000,6.4499823010
1101,1.9063398999,0.0199486266,0.0120000000,6.4579619896
1102,1.9105506266,0.0201116226,0.0120000000,6.4662408987
1103,1.9138436430,0.0200970097,0.0120000000,6.4739021881
1104,1.9175448587,0.0200411044,0.0120000000,6.4820360996
1105,1.9213827707,0.0203606929,0.0120000000,6.4897202180
1106,1.9248171937,0.0204022136,0.0120000000,6.4973555508
1107,1.9284370051,0.0205560318,0.0120000000,6.5048444849
1108,1.9323286273,0.0206376428,0.0120000000,6.5130189345
1109,1.9357369514,0.0209140196,0.0120000000,6.5216547573
1110,1.9396158150,0.0207291402,0.0120000000,6.5298507936
1111,1.9438825948,0.0208185278,0.0120000000,6.5377917734
1112,1.9475394067,0.0207784954,0.0120000000,6.5453776598
1113,1.9510835010,0.0207405294,0.0120000000,6.5531616935
1114,1.9546632888,0.0206562704,0.0120000000,6.5616141676
1115,1.9582103207,0.0206570009,0.0120000000,6.5696686053
1116,1.9622547898,0.0208707634,0.0120000000,6.5783816307
1117,1.9664562370,0.0208950205,0.0120000000,6.5871609493
1118,1.9705510009,0.0211459556,0.0120000000,6.5958256196
1119,1.9740914131,0.0210460612,0.0120000000,6.6040864292
1120,1.9789175681,0.0213031313,0.0120000000,6.6135915341
1121,1.9828001706,0.0214765807,0.0120000000,6.6219692958
1122,1.9869981491,0.0216061560,0.0120000000,6.6305438627
1123,1.9913176880,0.0217978004,0.0120000000,6.6395259223
1124,1.9949043898,0.0218079787,0.0120000000,6.6487116881
1125,1.9991070519,0.0218683585,0.0120000000,6.6573472002
1126,2.0029804409,0.0219161551,0.0120000000,6.6663416965
1127,2.0072185918,0.0221549751,0.0120000000,6.6751848469
1128,2.0112650080,0.0224286289,0.0120000000,6.6846395263
1129,2.0152143474,0.0224668860,0.0120000000,6.6937776184
1130,2.0198052900,0.0225432985,0.0120000000,6.7032593085
1131,2.0241028944,0.0225884107,0.0120000000,6.7125781790
1132,2.0284387397,0.0227203187,0.0120000000,6.7215484702
1133,2.0320790683,0.0227274369,0.0120000000,6.7306989051
1134,2.0368959658,0.0229546004,0.0120000000,6.7402790572
1135,2.0413471814,0.0230634352,0.0120000000,6.7504151921
1136,2.0456879013,0.0232037996,0.0120000000,6.7597785581
1137,2.0499196627,0.0234420394,0.0120000000,6.7688337762
1138,2.0546137430,0.0232674427,0.0120000000,6.7790686861
1139,2.0593313346,0.0233731933,0.0120000000,6.7884035006
1140,2.0643741575,0.0234232637,0.0120000000,6.7980602980
1141,2.0696386346,0.0234388623,0.0120000000,6.8085090236
1142,2.0742900870,0.0234688234,0.0120000000,6.8179972939
1143,2.0789611354,0.0234922246,0.0120000000,6.8280231857
1144,2.0830004943,0.0234719337,0.0120000000,6.8374672372
1145,2.0874854269,0.0235153270,0.0120000000,6.8481799109
1146,2.0922863886,0.0237578211,0.0120000000,6.8585088676
1147,2.0973722666,0.0240082841,0.0120000000,6.8689862223
1148,2.1021382417,0.0241724593,0.0120000000,6.8791234731
1149,2.1072539282,0.0243181454,0.0120000000,6.8896074971
1150,2.1125362437,0.0244712599,0.0120000000,6.9001022888
1151,2.1180132956,0.0246813435,0.0120000000,6.9111499149
1152,2.1233812147,0.0248973101,0.0120000000,6.9217497755
1153,2.1288131922,0.0250525114,0.0120000000,6.9323572758
1154,2.1345683963,0.0252016272,0.0120000000,6.9430893413
1155,2.1399320945,0.0253700115,0.0120000000,6.9538844532
1156,2.1454191261,0.0252938096,0.0120000000,6.9654480969
1157,2.1510634503,0.0253582277,0.0120000000,6.9770215664
1158,2.1573124947,0.0255937378,0.0120000000,6.9884525555
1159,2.1626442503,0.0256696607,0.0120000000,6.9992047816
1160,2.1682077698,0.0257815606,0.0120000000,7.0109485265
1161,2.1740095055,0.0258932384,0.0120000000,7.0226235503
1162,2.1800458257,0.0260149325,0.0120000000,7.0346147722
1163,2.1852797234,0.0261779621,0.0120000000,7.0457170478
1164,2.1908509858,0.0262656259,0.0120000000,7.0576884474
1165,2.1959693810,0.0264285904,0.0120000000,7.0690458284
1166,2.2013708940,0.0264831732,0.0120000000,7.0808496522
1167,2.2074105808,0.0266228649,0.0120000000,7.0939278739
1168,2.2135093211,0.0266505693,0.0120000000,7.1065402620
1169,2.2193815593,0.0267635849,0.0120000000,7.1186751221
1170,2.2253157979,0.0266485253,0.0120000000,7.1316003882
1171,2.2315419626,0.0266840371,0.0120000000,7.1439732888
1172,2.2377442951,0.0269111388,0.0120000000,7.1567313470
1173,2.2443568073,0.0270710618,0.0120000000,7.1699735122
1174,2.2504754031,0.0271444262,0.0120000000,7.1825784743
1175,2.2572038201,0.0273570636,0.0120000000,7.1957975116
1176,2.2644503859,0.0276110978,0.0120000000,7.2089724913
1177,2.2707662471,0.0277504217,0.0120000000,7.2217158921
1178,2.2769394258,0.0278422037,0.0120000000,7.2353676310
1179,2.2842433715,0.0282848398,0.0120000000,7.2486316652
1180,2.2905715305,0.0284716575,0.0120000000,7.2618716877
1181,2.2966890670,0.0283849926,0.0120000000,7.2749969074
1182,2.3040070898,0.0285130665,0.0120000000,7.2888562233
1183,2.3112309547,0.0286602359,0.0120000000,7.3032074560
1184,2.3181616220,0.0286338006,0.0120000000,7.3164924657
1185,2.3252893760,0.0288716590,0.0120000000,7.3296951773
1186,2.3329339555,0.0291214492,0.0120000000,7.3441480612
1187,2.3397763171,0.0292416903,0.0120000000,7.3585359529
1188,2.3469231773,0.0293796221,0.0120000000,7.3722070619
1189,2.3539831165,0.0295977561,0.0120000000,7.3869408202
1190,2.3606471906,0.0297244414,0.0120000000,7.4014962578
1191,2.3683819534,0.0299383750,0.0120000000,7.4162757078
1192,2.3760337604,0.0301102359,0.0120000000,7.4308296210
1193,2.3839176920,0.0304742550,0.0120000000,7.4456834791
1194,2.3919226044,0.0304931798,0.0120000000,7.4602737626
1195,2.3999800321,0.0307386802,0.0120000000,7.4761031494
1196,2.4078201284,0.0309098311,0.0120000000,7.4909685550
1197,2.4157971693,0.0310773679,0.0120000000,7.5062216228
1198,2.4238440456,0.0313685941,0.0120000000,7.5218974476
1199,2.4317939976,0.0316393723,0.0120000000,7.5383653631
1200,2.4398834122,0.0319347755,0.0120000000,7.5541277309
1201,2.4481153765,0.0322177670,0.0120000000,7.5704301436
1202,2.4570054660,0.0324100155,0.0120000000,7.5867428892
1203,2.4657605275,0.0325257590,0.0120000000,7.6035942203
1204,2.4733313269,0.0326296806,0.0120000000,7.6203678136
1205,2.4820359635,0.0328722264,0.0120000000,7.6365413878
1206,2.4898963100,0.0329783381,0.0120000000,7.6532557537
1207,2.4984817368,0.0331985387,0.0120000000,7.6699595600
1208,2.5077843282,0.0335434404,0.0120000000,7.6872745121
1209,2.5173501799,0.0338673154,0.0120000000,7.7042929480
1210,2.5269174602,0.0340098882,0.0120000000,7.7218569068
1211,2.5360151924,0.0342582588,0.0120000000,7.7398325804
1212,2.5465400226,0.0346076779,0.0120000000,7.7582115967
1213,2.5565398712,0.0348503307,0.0120000000,7.7763094224
1214,2.5658334790,0.0349773249,0.0120000000,7.7949047558
1215,2.5760995796,0.0351710764,0.0120000000,7.8145629375
1216,2.5861483830,0.0355243609,0.0120000000,7.8327820406
1217,2.5961879735,0.0357235495,0.0120000000,7.8521658384
1218,2.6058392261,0.0359905461,0.0120000000,7.8721217273
1219,2.6162010334,0.0362134611,0.0120000000,7.8916206946
1220,2.6263618812,0.0364295769,0.0120000000,7.9113766990
1221,2.6373103418,0.0366366659,0.0120000000,7.9310698101
1222,2.6478575319,0.0368239216,0.0120000000,7.9504291176
1223,2.6585341522,0.0371784152,0.0120000000,7.9708932834
1224,2.6703182957,0.0374504847,0.0120000000,7.9916814935
1225,2.6811503904,0.0378557232,0.0120000000,8.0122709504
1226,2.6917664606,0.0379512413,0.0120000000,8.0326196684
1227,2.7029701295,0.0381268759,0.0120000000,8.0538964017
1228,2.7142281655,0.0383444982,0.0120000000,8.0752312205
1229,2.7258888451,0.0386561708,0.0120000000,8.0965490338
1230,2.7381909776,0.0391241498,0.0120000000,8.1185963223
1231,2.7500502559,0.0393346345,0.0120000000,8.1405459025
1232,2.7629055173,0.0395661176,0.0120000000,8.1635917994
1233,2.7753455106,0.0398807321,0.0120000000,8.1863757630
1234,2.7875158377,0.0402193940,0.0120000000,8.2085935213
1235,2.8003297447,0.0406331061,0.0120000000,8.2318475528
1236,2.8139423646,0.0409422819,0.0120000000,8.2560590780
1237,2.8273237476,0.0412806406,0.0120000000,8.2803751504
1238,2.8407579368,0.0415777372,0.0120000000,8.3045399158
1239,2.8544521827,0.0418769429,0.0120000000,8.3290493773
1240,2.8684589587,0.0420726372,0.0120000000,8.3534933092
1241,2.8824210600,0.0422747097,0.0120000000,8.3782404391
1242,2.8968797364,0.0428682248,0.0120000000,8.4033658593
1243,2.9115096073,0.0431172784,0.0120000000,8.4297470634
1244,2.9260196129,0.0434025286,0.0120000000,8.4560144252
1245,2.9405936079,0.0437405439,0.0120000000,8.4825603744
1246,2.9553345173,0.0441494225,0.0120000000,8.5091195732
1247,2.9710797196,0.0446364111,0.0120000000,8.5363235031
1248,2.9871925262,0.0451502997,0.0120000000,8.5639303666
1249,3.0026446140,0.0455352496,0.0120000000,8.5918278189
1250,3.0191657532,0.0459740611,0.0120000000,8.6201867335
1251,3.0350175833,0.0463376515,0.0120000000,8.6492574095
1252,3.0517023507,0.0468038544,0.0120000000,8.6782072608
1253,3.0691097918,0.0473829126,0.0120000000,8.7077156144
1254,3.0860682538,0.0477098168,0.0120000000,8.7383500390
1255,3.1041602397,0.0482833731,0.0120000000,8.7692610460
1256,3.1226642806,0.0487371287,0.0120000000,8.8001566280
1257,3.1408035785,0.0491522449,0.0120000000,8.8315289681
1258,3.1596342734,0.0496307415,0.0120000000,8.8635506266
1259,3.1790440815,0.0502184937,0.0120000000,8.8962951282
1260,3.1986009814,0.0506214569,0.0120000000,8.9294015839
1261,3.2182376097,0.0511853719,0.0120000000,8.9629447093
1262,3.2386146781,0.0517113639,0.0120000000,8.9971774938
1263,3.2596541805,0.0523122619,0.0120000000,9.0322351391
1264,3.2814161958,0.0529101743,0.0120000000,9.0678642188
1265,3.3030400942,0.0534747898,0.0120000000,9.1037150757
1266,3.3251852062,0.0540216480,0.0120000000,9.1400214599
1267,3.3479134962,0.0547062977,0.0120000000,9.1772102124
1268,3.3711085978,0.0554001729,0.0120000000,9.2151615028
1269,3.3948294175,0.0560963450,0.0120000000,9.2534921179
1270,3.4189498706,0.0568808952,0.0120000000,9.2930861605
1271,3.4435453407,0.0575350426,0.0120000000,9.3328560600
1272,3.4687291535,0.0582739512,0.0120000000,9.3734494016
1273,3.4941668379,0.0589536602,0.0120000000,9.4144216282
1274,3.5202641627,0.0597745402,0.0120000000,9.4565892546
1275,3.5470605288,0.0604005625,0.0120000000,9.4996983890
1276,3.5743258054,0.0611324585,0.0120000000,9.5435190116
1277,3.6029887489,0.0620308959,0.0120000000,9.5885662134
1278,3.6321392791,0.0627621051,0.0120000000,9.6339320640
1279,3.6621084683,0.0635716889,0.0120000000,9.6805269365
1280,3.6915843558,0.0642719383,0.0120000000,9.7274984302
1281,3.7224916849,0.0650893891,0.0120000000,9.7757851442
1282,3.7546804735,0.0660320014,0.0120000000,9.8254168855
1283,3.7879974763,0.0670685486,0.0120000000,9.8756023020
1284,3.8219239977,0.0680812431,0.0120000000,9.9274693846
1285,3.8565180695,0.0690241622,0.0120000000,9.9806413824
1286,3.8926935084,0.0701051248,0.0120000000,10.0344321146
1287,3.9295854717,0.0711648720,0.0120000000,10.0897459510
1288,3.9678937981,0.0722526224,0.0120000000,10.1462303880
1289,4.0079130894,0.0735821659,0.0120000000,10.2048000331
1290,4.0489417434,0.0748745956,0.0120000000,10.2646882780
1291,4.0905113959,0.0762592153,0.0120000000,10.3257483423
1292,4.1339026100,0.0777346820,0.0120000000,10.3883091021
1293,4.1783104341,0.0791159778,0.0120000000,10.4525156301
1294,4.2248798670,0.0806205821,0.0120000000,10.5188792890
1295,4.2726756580,0.0821138663,0.0120000000,10.5870134248
1296,4.3225076232,0.0837443486,0.0120000000,10.6570117589
1297,4.3729050304,0.0852403598,0.0120000000,10.7286034549
1298,4.4259173981,0.0869942667,0.0120000000,10.8023504962
1299,4.4813375081,0.0888891583,0.0120000000,10.8785547635
1300,4.5392472653,0.0908327696,0.0120000000,10.9568887858
1301,4.5991473209,0.0929226284,0.0120000000,11.0378348620
1302,4.6617363915,0.0950249021,0.0120000000,11.1216957501
1303,4.7274275175,0.0972085433,0.0120000000,11.2084248668
1304,4.7955312389,0.0993949252,0.0120000000,11.2979596743
1305,4.8664809226,0.1017654077,0.0120000000,11.3902833449
1306,4.9408510830,0.1043103164,0.0120000000,11.4864151090
1307,5.0189371557,0.1069554178,0.0120000000,11.5857592687
1308,5.1007244916,0.1097994368,0.0120000000,11.6886064387
1309,5.1863850749,0.1127374878,0.0120000000,11.7958306982
1310,5.2775698085,0.1159241658,0.0120000000,11.9077179208
1311,5.3728708308,0.1192196315,0.0120000000,12.0243339021
1312,5.4745670491,0.1228505865,0.0120000000,12.1461874660
1313,5.5809181460,0.1265705416,0.0120000000,12.2730932201
1314,5.6944955227,0.1307248039,0.0120000000,12.4063165161
1315,5.8161174356,0.1349956146,0.0120000000,12.5467605416
1316,5.9459981632,0.1397122814,0.0120000000,12.6950529948
1317,6.0000000000,0.1393989861,0.0120000000,12.8104579590
1318,6.0000000000,0.1355816394,0.0120000000,12.9041037964
1319,6.0000000000,0.1317021433,0.0120000000,13.0009188188
1320,6.0000000000,0.1275665626,0.0120000000,13.1030685365
1321,6.0000000000,0.1233423183,0.0120000000,13.2092602083
1322,6.0000000000,0.1189437736,0.0120000000,13.3200249434
1323,6.0000000000,0.1143106688,0.0120000000,13.4354598714
1324,6.0000000000,0.1095728305,0.0120000000,13.5567614537
1325,6.0000000000,0.1046679212,0.0120000000,13.6833075622
1326,6.0000000000,0.0994818261,0.0120000000,13.8173232514
1327,6.0000000000,0.0940039733,0.0120000000,13.9577519162
1328,6.0000000000,0.0882303296,0.0120000000,14.1065846939
1329,6.0000000000,0.0867203522,0.0120000000,14.2335268569
1330,6.0000000000,0.0897298336,0.0120000000,14.3372191553
1331,6.0000000000,0.0929692983,0.0120000000,14.4457581439
1332,6.0000000000,0.0964477928,0.0120000000,14.5600422720
1333,6.0000000000,0.1000703293,0.0120000000,14.6797107817
1334,6.0000000000,0.1040458915,0.0120000000,14.8057056778
1335,6.0000000000,0.1083366611,0.0120000000,14.9394068017
1336,6.0000000000,0.1129622154,0.0120000000,15.0803736000
1337,6.0000000000,0.1179583769,0.0120000000,15.2299312300
1338,6.0000000000,0.1181094815,0.0120000000,15.3431034684
1339,6.0000000000,0.1170959199,0.0120000000,15.4520039772
1340,6.0000000000,0.1149057438,0.0120000000,15.5561377332
1341,6.0000000000,0.1077791312,0.0120000000,15.6230139467
1342,6.0000000000,0.1002916061,0.0120000000,15.6937011765
1343,6.0000000000,0.0924886525,0.0120000000,15.7674427019
1344,6.0000000000,0.0842055077,0.0120000000,15.8458329184
1345,6.0000000000,0.0754891541,0.0120000000,15.9286256896
1346,6.0000000000,0.0663164296,0.0120000000,16.0163266796
1347,6.0000000000,0.0570935565,0.0120000000,16.1054527384
1348,6.0000000000,0.0537577718,0.0120000000,16.1507142972
1349,6.0000000000,0.0501951149,0.0120000000,16.1981028672
1350,6.0000000000,0.0464559507,0.0120000000,16.2479668978
1351,6.0000000000,0.0424894333,0.0120000000,16.3004627277
1352,6.0000000000,0.0382939976,0.0120000000,16.3552945586
1353,6.0000000000,0.0337769022,0.0120000000,16.4138073607
1354,6.0000000000,0.0288987033,0.0120000000,16.4754346339
1355,6.0000000000,0.0237057112,0.0120000000,16.5402803848
1356,6.0000000000,0.0183377602,0.0120000000,16.6079128252
1357,6.0000000000,0.0187142766,0.0120000000,16.6298702204
1358,6.0000000000,0.0190533885,0.0120000000,16.6522304853
1359,6.0000000000,0.0194236065,0.0120000000,16.6753471253
1360,6.0000000000,0.0197799525,0.0120000000,16.6986804155
1361,6.0000000000,0.0201617016,0.0120000000,16.7228801621
1362,6.0000000000,0.0205776460,0.0120000000,16.7474364069
1363,6.0000000000,0.0209643175,0.0120000000,16.7723938315
1364,6.0000000000,0.0214422573,0.0120000000,16.7981673916
1365,6.0000000000,0.0219076822,0.0120000000,16.8246751417
1366,6.0000000000,0.0224170104,0.0120000000,16.8518873747
1367,6.0000000000,0.0228860374,0.0120000000,16.8797087449
1368,6.0000000000,0.0233824311,0.0120000000,16.9083572147
1369,6.0000000000,0.0238904838,0.0120000000,16.9375220378
1370,6.0000000000,0.0244283164,0.0120000000,16.9676938767
1371,6.0000000000,0.0250277524,0.0120000000,16.9983358787
1372,6.0000000000,0.0256305292,0.0120000000,17.0297934817
1373,6.0000000000,0.0262559475,0.0120000000,17.0620170169
1374,6.0000000000,0.0269096148,0.0120000000,17.0957152225
1375,6.0000000000,0.0275952317,0.0120000000,17.1303040250
1376,6.0000000000,0.0283325978,0.0120000000,17.1659908382
1377,6.0000000000,0.0291061097,0.0120000000,17.2028745020
1378,6.0000000000,0.0298867749,0.0120000000,17.2408110986
1379,6.0000000000,0.0307210645,0.0120000000,17.2803601645
1380,6.0000000000,0.0315456692,0.0120000000,17.3206119850
1381,6.0000000000,0.0324228034,0.0120000000,17.3622381386
