t,S,R,gain,norm
137,0.12967305362134862,0.8703269463786514,0.46660161229170544,19.999999999999
138,0.13036793631621113,0.8696320636837889,0.0,19.999999999998998
139,0.13602663604463905,0.863973363955361,0.20516799443744038,19.999999999999
140,0.13970071968536057,0.8602992803146394,0.0,19.999999999999
141,0.1448854101572974,0.8551145898427026,0.16440796063415927,19.999999999999
142,0.14725231620552115,0.8527476837944789,0.1348893289083203,19.999999999999005
143,0.15062900264155377,0.8493709973584462,0.4351841026368297,19.999999999998998
144,0.14853020168749154,0.8514697983125085,0.6681095367701949,19.999999999999
145,0.14318373230437365,0.8568162676956264,0.9136150232755211,19.999999999999
146,0.13549507501881464,0.8645049249811854,0.9558809346960936,19.999999999999
147,0.12967316181969135,0.8703268381803086,1.0,19.999999999999005
148,0.12545353462296682,0.8745464653770332,0.8827135608472603,19.999999999999
149,0.11975529813002517,0.8802447018699748,1.0,19.999999999999
150,0.11552047904000207,0.8844795209599979,0.5057077276337371,19.999999999998998
151,0.11738306549228694,0.8826169345077131,0.3884670361177452,19.999999999999
152,0.11918227095815725,0.8808177290418427,0.2012927412477996,19.999999999999
153,0.12440586844780133,0.8755941315521987,0.2177781773993101,19.999999999999
154,0.12747343632022945,0.8725265636797706,0.26928365651968794,19.999999999998998
155,0.130250382593868,0.869749617406132,0.0,19.999999999999
156,0.1358088105366354,0.8641911894633646,0.21918568576622183,19.999999999999
157,0.13742016442763938,0.8625798355723606,0.13099462560556877,19.999999999999
158,0.14288289408258725,0.8571171059174127,0.19171553627253976,19.999999999998998
159,0.14503337482744694,0.8549666251725531,0.30190679234805395,19.999999999999
160,0.14446934065190897,0.855530659348091,0.30887459160779884,19.999999999998998
161,0.1468458852689155,0.8531541147310845,0.31462323136110554,19.999999999999
162,0.1476423506739889,0.8523576493260111,0.3296079850141026,19.999999999999
163,0.14950472475722776,0.8504952752427722,0.0,19.999999999999
164,0.1548557446112272,0.8451442553887728,0.002611474074019242,19.999999999999
165,0.16070557855424095,0.839294421445759,0.10083487619289815,19.999999999999
166,0.16348117072255897,0.836518829277441,0.09666997683419644,19.999999999998998
167,0.16805365755473867,0.8319463424452613,0.0,19.999999999999
168,0.1722055552680397,0.8277944447319603,0.0,19.999999999998998
169,0.17654176451841963,0.8234582354815804,0.0,19.999999999999005
170,0.17984866809414546,0.8201513319058545,0.0,19.999999999999
171,0.18361294142625273,0.8163870585737473,0.11924526146314955,19.999999999999
172,0.18601835695613622,0.8139816430438638,0.0,19.999999999999
173,0.19111739981978448,0.8088826001802155,0.14070202416940297,19.999999999999
174,0.19235002784695376,0.8076499721530462,0.07474177447373796,19.999999999999
175,0.1951105725806198,0.8048894274193802,0.0,19.999999999999
176,0.1968438881769079,0.8031561118230921,0.0,19.999999999999
177,0.20076484975418818,0.7992351502458118,0.0,19.999999999998998
178,0.2034766488676113,0.7965233511323887,0.03970166186937591,19.999999999999005
179,0.20512802923256201,0.794871970767438,0.0,19.999999999998998
180,0.2067552706093968,0.7932447293906032,0.2120794562717917,19.999999999998998
181,0.2051151963250587,0.7948848036749413,0.37779112582012686,19.999999999999
182,0.20181904874290557,0.7981809512570944,0.3614879155556105,19.999999999999
183,0.20031887341492172,0.7996811265850783,0.3714401521469031,19.999999999999
184,0.19657021419080067,0.8034297858091993,0.5181259581847868,19.999999999998998
185,0.19128715271005003,0.80871284728995,0.17521873329156556,19.999999999999005
186,0.19183807174659706,0.8081619282534029,0.08507822019163183,19.999999999999
187,0.1954597425568071,0.8045402574431929,0.0,19.999999999998998
188,0.19753802499862216,0.8024619750013778,0.0,19.999999999998998
189,0.2029246106142658,0.7970753893857342,0.0,19.999999999999005
190,0.20619061753167978,0.7938093824683202,0.17380861593049943,19.999999999999
191,0.20768343868369188,0.7923165613163081,0.11016715566043288,19.999999999999
192,0.20765009178102622,0.7923499082189738,0.0,19.999999999999
193,0.20851371425834908,0.7914862857416509,0.1915601447779486,19.999999999999
