symbol_index,p0,p1,decoded_bit
99,195265.39283120455,213.57733504631778,0
100,200327.93880056418,4.862372960841974,0
101,92.58873046139834,280057.79583454225,1
102,75.87946212778044,259621.7933799832,1
103,178740.37893570558,1289.6596220840213,0
104,181085.51944847277,52.11668213714843,0
105,10.174901939576925,302396.02771336026,1
106,7.756802493023674,289662.21408079856,1
107,2.0289582203124064,296143.586386581,1
108,1.549795406358159,301262.3085076417,1
109,181079.84636478368,975.1461018509085,0
110,7.971009598121042,298801.7872449678,1
111,5.935621117205913,302992.1516390912,1
112,1.542419943711797,297940.79553352966,1
113,0.5713532369664287,281942.27195966296,1
114,0.6494904366391173,203233.73016703638,1
115,217674.9042037297,692.3012287109779,0
116,49.79072874311544,271577.4804261055,1
117,172521.4232416856,399.21215650115244,0
118,128.4555602865696,251431.3964718617,1
119,166465.3559888266,489.45729212679004,0
120,146214.78813261352,77.72282352066172,0
121,157682.3423818519,7.410751015963035,0
122,158276.08083994858,60.1164018209782,0
123,164660.51772552254,55.75514143127242,0
124,25.766123503489254,268842.5469107484,1
125,22.382488890431453,296471.8956494029,1
126,178218.62044924212,358.9341657160551,0
127,32.98676911061265,271115.5266866961,1
128,175138.42394338088,188.71482053369476,0
129,68.4923810325779,259240.4008016117,1
130,20.077465793880247,246784.47237255346,1
131,164819.52053690903,450.60530686107893,0
132,175058.9512956639,12.78524448310928,0
133,3191.454838721051,257217.77898475487,1
134,113801.5038141842,10.573278246241262,0
135,142659.22604301438,257.02518292462935,0
136,158489.22456474998,136.83273548761198,0
137,97.18066981843167,273722.8426495129,1
138,152729.12461728448,1399.3032954549842,0
139,148697.5481453319,131.76324624342138,0
140,146327.97723279943,12.329631893485756,0
141,99.73647528915212,243399.17421111884,1
142,140983.23664974986,281.58407843369866,0
143,138851.91877864156,37.60329625518181,0
144,133422.17424478804,2.1813751232155507,0
145,135020.27699689261,4.126795613535817,0
146,127601.87287201466,6.021422548746965,0
147,128907.35775263794,1.2237461856963234,0
148,48.388955882697125,230815.78128194806,1
149,126541.09320366548,571.9222097322621,0
150,22.990893378987874,238115.51836022025,1
151,12.030006764118962,244593.94511539265,1
152,6.226968100115035,254035.56395977538,1
153,120730.89364586672,969.1001625523585,0
154,125010.74904791161,165.84660168746444,0
155,124909.02612984701,131.32076508444433,0
156,204.8753089840956,235971.2755850804,1
157,114697.57284449934,257.65074469841943,0
158,110265.29609426236,5.8305549632926965,0
159,65.88662066193731,260504.499658016,1
160,119082.59090172005,238.26609543781936,0
161,114288.51091926005,17.33398461878475,0
162,115092.0728181384,2.1031044641637533,0
163,119088.67453595572,0.20821310344347102,0
164,118457.86402344101,0.5398537497343617,0
165,117870.96911325848,9.542327344125919,0
166,60.399467825564265,244424.99970445083,1
167,15.469146694020935,260429.8958843594,1
168,31.980113017506884,266885.6890919642,1
169,116619.09858575623,466.7086712104361,0
170,113839.38426021006,38.01087997197783,0
171,75.41785345930285,258854.32051276014,1
172,9.936333775733424,267678.20679543464,1
173,0.6150163149902224,271193.51606712636,1
174,0.14758244489264827,268764.0029333359,1
175,0.5636667666338061,267556.00739967654,1
176,0.09713733251803942,269419.8740062459,1
177,116035.27281651016,489.9039737164047,0
178,113682.51699475024,20.824903077238137,0
179,51.222620906896985,246783.30883526697,1
180,118716.9753906533,207.11618378045392,0
181,119856.94083920872,26.6737699557922,0
182,122798.80042736308,0.8275218161272919,0
183,124098.61001132644,95.68623610314812,0
184,112.83072281592621,248640.86028560932,1
185,119156.38943545817,799.8595555173438,0
186,76.99283264462562,209274.50791641456,1
187,121662.12562941246,696.2528652529534,0
188,421.28543300427384,252050.02045565145,1
189,13.214685028312722,257488.0867431717,1
190,114309.8691620499,358.7748125823032,0
191,113731.94782376305,45.891407418989075,0
192,59.063029937631946,259043.9227063372,1
193,19.589801728971928,259895.9256284563,1
194,118120.31116183323,579.116196161485,0
195,114412.64587785401,25.47401085904439,0
196,54.17793875101978,247293.27951531025,1
197,34.59270058245042,254911.87867700873,1
198,115686.65495759156,432.29674760428304,0
199,36.87631346603045,242435.25149487634,1
200,116569.3689190798,214.392019517586,0
201,111755.79941675978,37.46406960109817,0
202,111787.95405327792,0.21864802798519695,0
203,111760.93209986793,1.405137093263327,0
204,23.819298501446507,238722.3561042836,1
205,25.771347541920203,247599.68583924373,1
206,107855.01894225748,320.0378999790001,0
207,36.44456622330282,248147.60235260124,1
208,13.248627284476319,252984.835062462,1
209,115931.66040180344,388.9110642600249,0
210,37.41420409550767,240496.1389461464,1
211,113794.76807114332,274.67208338431357,0
212,112049.60225243711,54.757571005283914,0
213,180.56591326785372,233748.84289262298,1
214,658.1412047985305,254167.41425318297,1
215,111920.40418998474,489.5091813743733,0
216,109243.15537686144,10.719914906399527,0
217,104748.41047089724,1.3119092692321974,0
218,8.262716526870992,247400.060064692,1
219,4.461296148447067,269961.15521799127,1
220,109847.73069631855,495.58396856030305,0
221,506.01265589031675,273069.0046493812,1
222,106585.30511867905,5616.461290119629,0
223,117393.8939335374,119.97220986216846,0
224,62.503265207449694,248849.51858489958,1
225,6.13121598567297,263974.82323969045,1
226,0.30977498850362906,263704.1229867555,1
227,112613.98697487194,514.950577464363,0
228,129.28297052031738,253493.45596897585,1
229,118136.67948671721,346.470092408973,0
230,170195.58879263024,27.583821539544285,0
231,21431.64026213526,259803.21873781056,1
232,41.78213059008088,270587.7083188447,1
233,10.053037023580082,272398.6828580394,1
234,5.01265484375455,267778.1146005616,1
235,49.09644474641208,254527.98479167817,1
236,108699.51858699537,954.9633196216137,0
237,40.33629169038407,274058.96726508625,1
238,0.49650388816282837,314991.78439887153,1
239,1.2137396392284168,339370.36093747884,1
240,185581.73647025574,258.68790709077314,0
241,114.1930504862664,306739.62362610403,1
242,177317.54614917203,90.49287970160637,0
243,151595.76166484342,16.20826642925438,0
244,270.4986870356305,334325.67467830895,1
245,66.59086419931734,376489.15481885767,1
246,21.64878396189295,343959.1730397299,1
247,201077.8714507846,229.23869381119806,0
248,172475.2738788717,17.274154507663503,0
249,196345.8362796455,26.354146232681913,0
250,201291.49854461884,112.68347439039283,0
251,206555.75770049446,94.15026177004762,0
252,204508.83084213195,14.552551059956222,0
253,73.81591355283585,331210.70146125695,1
254,204210.4139236371,80.58907097927336,0
255,200680.63225884666,38.044559926469844,0
256,205166.43094420567,0.6569835717729008,0
257,206841.53020920532,3.9461162565222923,0
258,150.04160046774354,317365.6879362112,1
259,208712.70745972163,46.55150265801153,0
260,204757.70318679776,10.857211855516903,0
261,69.36229737810531,320021.9242611681,1
262,208336.5783640919,125.52740340227301,0
263,204163.85789092182,11.267820183242023,0
264,198994.11204833185,1.8945531545980958,0
265,195148.5357767113,16.26650562535525,0
266,342.67909310506184,303791.9916827849,1
267,2.335217655646388,309896.16525491857,1
268,4.5580801967756,345044.9033024025,1
269,6.230397166565544,367026.4106764778,1
270,179031.0987579843,333.4736388475421,0
271,179381.9763536565,23.710655882392054,0
272,177768.00822814184,4.6739173394250955,0
273,49.6216162767102,326284.5516595661,1
274,186888.72086648297,66.85232851168732,0
275,199180.88346714407,22.415276247609622,0
276,137.867727337344,330925.9500982789,1
277,10.301378264368928,347125.5766489152,1
278,195212.29370569007,353.3562968678872,0
279,194513.53321132515,66.15268420732735,0
280,201707.71847088882,17.821872464218373,0
281,5.181581946741959,343367.17376439547,1
282,11.190193132872377,368058.6841242813,1
283,47.79433548098994,383796.5436346601,1
284,179504.11680327696,455.76750572962135,0
285,70.51344842376398,369665.50591576146,1
286,196042.64361115184,245.14102903548897,0
287,202557.87885175223,40.2403755583363,0
288,64.42526489925339,355799.65351334796,1
289,11.469647828520332,380219.9073567301,1
290,2.841802448338094,382802.2675644216,1
291,1.3524724028277961,387029.58215571055,1
292,1.4132816687307828,390749.36646260606,1
293,0.33028524228716,388630.78378826013,1
294,180416.8858062153,467.4858332258324,0
295,64.74056880998991,369021.71073690907,1
296,2.9238564113605228,374199.8088820401,1
297,0.3929549842595478,374750.46239374,1
298,0.4149487307869141,365250.5019322352,1
299,0.5587623434223946,360494.8986425794,1
300,0.3364922223523478,361214.1221404853,1
301,1.3962570030701627,358650.0053757087,1
302,0.8603685157919247,359325.5181981543,1
303,1.0679705992624864,356058.4117445358,1
304,181848.84221133613,570.2978250714539,0
305,95.9248526530352,337148.2169215496,1
306,5.828315963942599,369098.18377310963,1
307,55.75817748795943,396063.02717835386,1
308,175004.38777809025,1660.000807744278,0
309,171944.35210708895,40.00471552395592,0
310,162770.2865986209,13.491105729877397,0
311,161953.33013079822,1.5865058934828413,0
312,54.36890317858256,372731.39558254735,1
313,166661.61643509718,329.84113496789564,0
314,166388.9260657923,63.24460088934913,0
315,81.62747996452694,368529.3702924979,1
316,165901.64819308935,588.8768355282947,0
317,30.357242408993383,378805.3245602902,1
318,1.5005063464072945,388531.6341243866,1
319,150755.28923506357,731.5584051324989,0
320,30.039833993559796,377943.21513191226,1
321,154931.8237451887,478.9756789461118,0
322,39.902681863401014,380182.3856991504,1
323,3.4936990616912635,384379.6089825253,1
324,0.12464529741066935,381340.53452094813,1
325,152393.76981833158,1296.9204343018043,0
326,101.73910316153558,356705.7822106935,1
327,171220.9445299175,5.478753434593797,0
328,158401.698630622,41.17912304240409,0
329,330.57718417342363,351332.8723799233,1
330,162378.26643139456,528.8874243692591,0
331,162620.81392929083,194.0712603074314,0
332,160681.54571773426,4.422712454647393,0
333,161226.3979481612,5.663239644168049,0
334,160106.8079434416,0.18184361471101887,0
335,163706.5146767259,0.5523175556736001,0
336,164305.05121848665,1.6892239299861904,0
337,20.18198097256786,327493.34189333936,1
338,160204.88433024456,386.9138141211072,0
339,155737.8824340863,50.42736413574429,0
340,150078.12819212372,1.3653463812762598,0
341,146200.50663577527,4.787678990882636,0
342,142820.76613878063,3.731341905698534,0
343,146270.79065557674,0.23545752319062213,0
344,149705.2330559317,1.5366382752023355,0
345,157023.86275249964,0.4326990825435441,0
346,44.57628200163573,294353.8733224288,1
347,160875.16241727065,385.1833693902482,0
348,167121.9942733045,48.95762464327529,0
349,178003.16036443162,1.018483647024151,0
350,106.88140651330173,263935.94953587383,1
351,192736.20366967394,341.3976930716026,0
352,202129.0581021184,3.5629522951636394,0
353,202689.92326344096,5.972200267120502,0
354,122.29393051245862,254866.20886675216,1
355,195386.40572920235,242.32486737337126,0
356,187091.29006629888,30.133856386617346,0
357,173761.0548735187,4.84213221591966,0
358,164293.89118226565,9.9480896156254,0
359,59.96245886429304,302680.7737386399,1
360,14.10241908278004,313387.5820011546,1
361,2.670029239832048,316650.29248381796,1
362,3.5241233247574386,316412.55711724353,1
363,164406.69928754435,397.99478908320015,0
364,32.59937252236412,302284.8326969512,1
365,0.5965720221475068,282742.63831194455,1
366,2.1492426860320326,272995.9961505612,1
367,176956.56933966602,289.49960998317107,0
368,21.3534384267834,252025.6049256344,1
369,0.4731056920651872,258350.31363741617,1
370,173177.4960834804,328.06575628996745,0
371,175268.5219070611,30.19497590629988,0
372,177504.88385642122,1.8908649469659673,0
373,178318.29732338947,7.067063726898504,0
374,178987.55105064256,1.9708523738464132,0
375,103.8488328886253,235220.2474271583,1
376,171087.96623767226,151.6657586366477,0
377,171877.8615210431,22.514625319677926,0
378,64.89008570254785,222521.85787095278,1
379,170928.95914074915,195.31293398048933,0
380,167225.41426818137,16.363444884150358,0
381,55.39147864373307,224330.00073625374,1
382,6.078255257663308,235589.69113388844,1
383,157200.98275887303,313.0220073608431,0
384,151659.79866662182,22.629998099188438,0
385,152040.9864155942,7.72357571471963,0
386,89.3306260004623,226459.62270291703,1
387,152429.84306628152,201.94813639390455,0
388,150230.79271969115,77.47966892950731,0
389,151614.45251228946,2.0898958225710436,0
390,87.52841968532314,230508.51651137974,1
391,154950.4555661065,239.73593544415348,0
392,56.64498070448677,238210.34502836163,1
393,2.514708314497608,251499.4631852187,1
394,0.11667883075701596,257055.18771050224,1
395,154068.6587144708,408.41588123007205,0
396,109.49851542978944,246879.03676021122,1
397,156338.03344543697,225.33224924095546,0
398,102.22307999938818,246640.231642208,1
399,159285.6306398462,209.8589502996134,0
400,146.5530514502391,246099.4081278581,1
401,3.6949551232838855,253144.61222232465,1
402,0.8583686858254802,257564.3767754686,1
403,0.052042682713002435,258212.31317688007,1
404,160613.4449399961,286.9428572434159,0
405,155.87370601810468,249739.07275159197,1
406,153661.72096592534,206.9980694872319,0
407,156.18598858397985,250466.6702228952,1
408,150947.46667588915,31.831777819692935,0
409,166.89095557453237,294209.9249444895,1
410,152608.8382546985,75.81412710683655,0
411,151024.76700238,10.407948256967972,0
412,127.39309703434475,240127.3001141319,1
413,6.388918578884273,254016.37580327812,1
414,1.247989129824609,255991.24643011947,1
415,8.35092494353133,254988.37783285257,1
416,155106.8443054029,338.1766966327924,0
417,201.01028372353844,245265.6802764452,1
418,1.6222154502851982,249264.008692774,1
419,2.565836611908388,212.41177164681636,1
420,1.6213668954858762,29.039776131758202,1
