t,norm,width_fwhm,peak_a2,chi
372,3.260927258878079,9.0,1.003887752378532,0.03229038857337715
373,3.2609272588780787,9.0,1.0039196766026763,0.03056880012173513
374,3.260927258878079,9.0,1.0039516788542195,0.031116949065073517
375,3.260927258878079,9.0,1.00398377755367,0.03228754995409847
376,3.2609272588780795,9.0,1.0040159804879902,0.031494504054150725
377,3.260927258878079,9.0,1.0040482701868088,0.032096581506089294
378,3.260927258878079,9.0,1.0040806588414544,0.03210106497048031
379,3.260927258878079,9.0,1.00411314162862,0.03254578257826004
380,3.260927258878079,9.0,1.0041457229873485,0.03308209185944795
381,3.260927258878079,9.0,1.004178404924253,0.03453432736291606
382,3.260927258878079,9.0,1.0042111989245535,0.0341629087507033
383,3.260927258878079,9.0,1.004244088381581,0.033883130709671826
384,3.2609272588780795,9.0,1.0042770731865494,0.03314419437770398
385,3.2609272588780787,9.0,1.004310147436467,0.03261228537274072
386,3.2609272588780795,9.0,1.0043433113755098,0.032866609628972726
387,3.260927258878079,9.0,1.0043765718186293,0.027739539298553606
388,3.2609272588780795,9.0,1.004409876128602,0.02860393490702764
389,3.2609272588780787,9.0,1.0044432688679614,0.027958863101567925
390,3.2609272588780795,9.0,1.0044767383415454,0.029046451724249585
391,3.260927258878079,9.0,1.0045102985326169,0.03290962181103361
392,3.2609272588780795,9.0,1.0045439809445862,0.03294920343175262
393,3.260927258878079,9.0,1.004577757124366,0.029059081539891254
394,3.260927258878079,9.0,1.0046115873725343,0.030592134371202062
395,3.2609272588780795,9.0,1.00464551517015,0.030009526796092256
396,3.260927258878079,9.0,1.0046795238247457,0.031914489801955916
397,3.260927258878079,9.0,1.0047136364589468,0.02985497013117793
398,3.260927258878079,9.0,1.0047478181094367,0.02826253913813299
399,3.260927258878079,9.0,1.0047820687756193,0.03160099053737372
400,3.260927258878079,9.0,1.0048164313491459,0.02844225906611225
401,3.2609272588780787,9.0,1.004850851392904,0.030159093612914637
402,3.260927258878079,9.0,1.004885367277595,0.027279855473455326
403,3.2609272588780795,9.0,1.0049199403718891,0.026742412378971275
404,3.260927258878079,9.0,1.0049545848029733,0.026563861726953162
405,3.2609272588780795,9.0,1.0049893020459768,0.02529999678172444
406,3.260927258878079,9.0,1.0050240824130847,0.021821934670504875
407,3.2609272588780795,9.0,1.0050589067199684,0.022512655568203192
408,3.260927258878079,9.0,1.005093796290856,0.0209343471384569
409,3.2609272588780795,9.0,1.0051287370724409,0.022744716588332107
410,3.2609272588780787,9.0,1.0051637478807434,0.02361790482486527
411,3.260927258878079,9.0,1.0051988272971943,0.02393944516232918
412,3.260927258878079,9.0,1.0052339734459887,0.02548588609382607
413,3.2609272588780795,9.0,1.0052691967316005,0.02459183848282614
414,3.260927258878079,9.0,1.0053044817442907,0.02205625599792446
415,3.260927258878079,9.0,1.0053398141907048,0.02332659470728902
416,3.260927258878079,9.0,1.0053752148745134,0.02647184700357439
417,3.2609272588780787,9.0,1.0054107028984198,0.02571834296824644
418,3.260927258878079,9.0,1.0054462552549355,0.023702410456044595
419,3.260927258878079,9.0,1.0054818600598243,0.024642818648023805
420,3.260927258878079,9.0,1.0055175347303433,0.024984534311397476
421,3.2609272588780795,9.0,1.0055532770620188,0.022618954811813127
422,3.260927258878079,9.0,1.005589067125835,0.020623670913843782
423,3.260927258878079,9.0,1.0056249025199877,0.0216170099454277
424,3.260927258878079,9.0,1.005660797731492,0.02016441078851089
425,3.2609272588780787,9.0,1.0056967391046383,0.0235185032098995
426,3.260927258878079,9.0,1.005732755054598,0.027172329192097982
427,3.260927258878079,9.0,1.0057688610778934,0.028229864284953356
428,3.260927258878079,9.0,1.0058050468182484,0.028522303928128302
429,3.260927258878079,9.0,1.0058413082059616,0.026282422454259078
430,3.260927258878079,9.0,1.0058776233803233,0.02778267451877872
431,3.2609272588780795,9.0,1.0059140187328897,0.024917197770161926
432,3.2609272588780787,9.0,1.0059504609055474,0.024682166353269572
