t,kappa,b0,b1,bmag,ang_err
5.84,0.6,0.00010989001769406458,0.00010709379366386564,0.00015344346395373265,0.7725120902882763
5.8500000000000005,0.6,0.00010961725980331693,0.00010683100967388992,0.0001530647192357881,0.772526282951274
5.86,0.6,0.00010934537302110564,0.00010656905259091955,0.00015268717552974418,0.7725404424464202
5.87,0.6,0.00010907435388517604,0.00010630791913896631,0.0001523108280692007,0.7725545686550239
5.88,0.6,0.00010880419894966442,0.00010604760605771918,0.00015193567211044072,0.7725686614591574
5.89,0.6,0.00010853490478500945,0.00010578811010243551,0.00015156170293229119,0.7725827207415454
5.9,0.6,0.00010826646797786402,0.00010552942804386439,0.00015118891583600633,0.7725967463856076
5.91,0.6,0.00010799888513100765,0.00010527155666816292,0.00015081730614514643,0.7726107382754628
5.92,0.6,0.00010773215286325941,0.00010501449277680841,0.00015044686920545418,0.7726246962959111
5.93,0.6,0.00010746626780939138,0.00010475823318651295,0.00015007760038473315,0.7726386203324269
5.94,0.6,0.00010720122662004255,0.00010450277472914098,0.00014970949507272846,0.7726525102711612
5.95,0.6,0.00010693702596163331,0.00010424811425163552,0.00014934254868101418,0.7726663659989845
5.96,0.6,0.00010667366251628043,0.00010399424861591466,0.0001489767566428601,0.7726801874033855
5.97,0.6,0.00010641113298171248,0.00010374117469881109,0.000148612114413129,0.7726939743725714
5.98,0.6,0.00010614943407118586,0.00010348888939197929,0.00014824861746815164,0.7727077267954137
5.99,0.6,0.00010588856251340123,0.00010323738960181826,0.00014788626130561315,0.7727214445614625
6.0,0.6,0.00010562851505242043,0.00010298667224938599,0.00014752504144443363,0.7727351275609236
6.01,0.6,0.00010536928844758406,0.00010273673427031932,0.0001471649534246533,0.7727487756846534
6.0200000000000005,0.6,0.00010511087947342927,0.00010248757261476689,0.00014680599280732682,0.7727623888242197
6.03,0.6,0.00010485328491960831,0.00010223918424728856,0.00014644815517439466,0.7727759668717962
6.04,0.6,0.00010459650159080734,0.00010199156614679827,0.0001460914361285852,0.7727895097202637
6.05,0.6,0.00010434052630666591,0.00010174471530646541,0.00014573583129328814,0.7728030172631097
6.0600000000000005,0.6,0.00010408535590169672,0.00010149862873366096,0.00014538133631245936,0.772816489394542
6.07,0.6,0.00010383098722520603,0.00010125330344985579,0.00014502794685049319,0.772829926009369
6.08,0.6,0.00010357741714121445,0.0001010087364905558,0.00014467565859212006,0.7728433270030539
6.09,0.6,0.00010332464252837822,0.00010076492490523527,0.00014432446724230388,0.772856692271763
6.1000000000000005,0.6,0.00010307266027991087,0.00010052186575723757,0.0001439743685261165,0.772870021712246
6.11,0.6,0.00010282146730350558,0.0001002795561237164,0.0001436253581886411,0.7728833152219177
6.12,0.6,0.00010257106052125765,0.00010003799309555543,0.00014327743199486057,0.7728965726988286
6.13,0.6,0.00010232143686958772,9.979717377730176e-05,0.0001429305857295561,0.7729097940417033
6.140000000000001,0.6,0.00010207259329916535,9.955709528707388e-05,0.00014258481519718825,0.7729229791498486
6.15,0.6,0.00010182452677483293,9.931775475651237e-05,0.00014224011622180786,0.7729361279232734
