t,peak,symmetry_error,chi,norm
1383,6.0000000000,0.0342896929,0.0120000000,17.4501762360
1384,6.0000000000,0.0353485387,0.0120000000,17.4967377906
1385,6.0000000000,0.0364456384,0.0120000000,17.5453167687
1386,6.0000000000,0.0375976778,0.0120000000,17.5958254279
1387,6.0000000000,0.0388354932,0.0120000000,17.6480230743
1388,6.0000000000,0.0401584932,0.0120000000,17.7022570542
1389,6.0000000000,0.0415608515,0.0120000000,17.7589849717
1390,6.0000000000,0.0430448535,0.0120000000,17.8184156877
1391,6.0000000000,0.0446043688,0.0120000000,17.8805145751
1392,6.0000000000,0.0462797667,0.0120000000,17.9454603834
1393,6.0000000000,0.0480089365,0.0120000000,18.0131040544
1394,6.0000000000,0.0499275636,0.0120000000,18.0842607724
1395,6.0000000000,0.0519781483,0.0120000000,18.1590805345
1396,6.0000000000,0.0541741903,0.0120000000,18.2379761020
1397,6.0000000000,0.0565622869,0.0120000000,18.3212798525
1398,6.0000000000,0.0590988376,0.0120000000,18.4093458589
1399,6.0000000000,0.0618350220,0.0120000000,18.5027727163
1400,6.0000000000,0.0648444272,0.0120000000,18.6022072316
1401,6.0000000000,0.0680898146,0.0120000000,18.7076471240
1402,6.0000000000,0.0687318144,0.0120000000,18.7915733395
1403,6.0000000000,0.0678401321,0.0120000000,18.8641498559
1404,6.0000000000,0.0669996502,0.0120000000,18.9410456349
1405,6.0000000000,0.0661124709,0.0120000000,19.0229489170
1406,6.0000000000,0.0652541898,0.0120000000,19.1106550269
1407,6.0000000000,0.0635534090,0.0120000000,19.1953721014
1408,6.0000000000,0.0583781256,0.0120000000,19.2504136205
1409,6.0000000000,0.0528140927,0.0120000000,19.3092496400
1410,6.0000000000,0.0486333768,0.0120000000,19.3559580128
1411,6.0000000000,0.0471719608,0.0120000000,19.3777966363
1412,6.0000000000,0.0456365342,0.0120000000,19.4003445639
1413,6.0000000000,0.0440471472,0.0120000000,19.4238998707
1414,6.0000000000,0.0423556410,0.0120000000,19.4483180538
1415,6.0000000000,0.0405766140,0.0120000000,19.4737951181
1416,6.0000000000,0.0387162014,0.0120000000,19.5003150921
1417,6.0000000000,0.0367352315,0.0120000000,19.5280672612
1418,6.0000000000,0.0346574546,0.0120000000,19.5570428903
1419,6.0000000000,0.0324312476,0.0120000000,19.5876586359
1420,6.0000000000,0.0300456827,0.0120000000,19.6197076247
1421,6.0000000000,0.0275370151,0.0120000000,19.6534015584
1422,6.0000000000,0.0248352429,0.0120000000,19.6892859345
1423,6.0000000000,0.0219274178,0.0120000000,19.7271104521
1424,6.0000000000,0.0188370005,0.0120000000,19.7670609909
1425,6.0000000000,0.0154924528,0.0120000000,19.8098217339
1426,6.0000000000,0.0118816311,0.0120000000,19.8554621629
1427,6.0000000000,0.0079829953,0.0120000000,19.9045329215
1428,6.0000000000,0.0077625456,0.0120000000,19.9177308300
1429,6.0000000000,0.0078554030,0.0120000000,19.9277677794
1430,6.0000000000,0.0079471303,0.0120000000,19.9378101561
1431,6.0000000000,0.0080503936,0.0120000000,19.9481455250
1432,6.0000000000,0.0081686199,0.0120000000,19.9587206834
1433,6.0000000000,0.0082678012,0.0120000000,19.9692426686
1434,6.0000000000,0.0084033697,0.0120000000,19.9801509113
1435,6.0000000000,0.0085205303,0.0120000000,19.9910778029
1436,6.0000000000,0.0086342900,0.0120000000,20.0021608391
1437,6.0000000000,0.0087710765,0.0120000000,20.0134975230
1438,6.0000000000,0.0089122221,0.0120000000,20.0253251763
1439,6.0000000000,0.0090484612,0.0120000000,20.0369702461
1440,6.0000000000,0.0091683255,0.0120000000,20.0489075724
1441,6.0000000000,0.0093069229,0.0120000000,20.0611827956
1442,6.0000000000,0.0094466074,0.0120000000,20.0735466492
1443,6.0000000000,0.0095888427,0.0120000000,20.0862596261
1444,6.0000000000,0.0097161904,0.0120000000,20.0990545877
1445,6.0000000000,0.0098498545,0.0120000000,20.1120324251
1446,6.0000000000,0.0100087744,0.0120000000,20.1253946486
1447,6.0000000000,0.0101596539,0.0120000000,20.1390562321
1448,6.0000000000,0.0103025264,0.0120000000,20.1527957397
1449,6.0000000000,0.0104825012,0.0120000000,20.1668924937
1450,6.0000000000,0.0106667439,0.0120000000,20.1811212215
1451,6.0000000000,0.0108498074,0.0120000000,20.1958786981
1452,6.0000000000,0.0110426060,0.0120000000,20.2108613995
1453,6.0000000000,0.0112576429,0.0120000000,20.2260308929
1454,6.0000000000,0.0114435663,0.0120000000,20.2415456860
1455,6.0000000000,0.0116531173,0.0120000000,20.2572181913
1456,6.0000000000,0.0118550431,0.0120000000,20.2733197077
1457,6.0000000000,0.0120729773,0.0120000000,20.2899339801
1458,6.0000000000,0.0123086201,0.0120000000,20.3069040044
1459,6.0000000000,0.0125439592,0.0120000000,20.3240463451
1460,6.0000000000,0.0127803354,0.0120000000,20.3417420639
1461,6.0000000000,0.0130549605,0.0120000000,20.3598086408
1462,6.0000000000,0.0133052484,0.0120000000,20.3782066833
1463,6.0000000000,0.0135946706,0.0120000000,20.3969424027
1464,6.0000000000,0.0138659446,0.0120000000,20.4159997776
1465,6.0000000000,0.0141624828,0.0120000000,20.4357440507
1466,6.0000000000,0.0144834109,0.0120000000,20.4561425028
1467,6.0000000000,0.0148224261,0.0120000000,20.4765974014
1468,6.0000000000,0.0151258358,0.0120000000,20.4978772785
1469,6.0000000000,0.0154730982,0.0120000000,20.5198298786
1470,6.0000000000,0.0158132264,0.0120000000,20.5423187686
1471,6.0000000000,0.0161664071,0.0120000000,20.5654506290
1472,6.0000000000,0.0165376399,0.0120000000,20.5895959502
1473,6.0000000000,0.0169294085,0.0120000000,20.6140686829
1474,6.0000000000,0.0173581241,0.0120000000,20.6393364757
1475,6.0000000000,0.0178041954,0.0120000000,20.6653556092
1476,6.0000000000,0.0182877718,0.0120000000,20.6920576579
1477,6.0000000000,0.0187681513,0.0120000000,20.7197062085
1478,6.0000000000,0.0192739043,0.0120000000,20.7481827837
1479,6.0000000000,0.0197922750,0.0120000000,20.7776755440
1480,6.0000000000,0.0203556826,0.0120000000,20.8081200223
1481,6.0000000000,0.0209555327,0.0120000000,20.8396492570
1482,6.0000000000,0.0215629393,0.0120000000,20.8724113844
1483,6.0000000000,0.0222202365,0.0120000000,20.9062489021
1484,6.0000000000,0.0228922253,0.0120000000,20.9411211192
1485,6.0000000000,0.0236207260,0.0120000000,20.9775296349
1486,6.0000000000,0.0243743592,0.0120000000,21.0154501029
1487,6.0000000000,0.0251912205,0.0120000000,21.0547132520
1488,6.0000000000,0.0260288193,0.0120000000,21.0958547641
1489,6.0000000000,0.0269364002,0.0120000000,21.1386648030
1490,6.0000000000,0.0279085095,0.0120000000,21.1833615717
1491,6.0000000000,0.0289142630,0.0120000000,21.2298455384
1492,6.0000000000,0.0300486734,0.0120000000,21.2785393420
1493,6.0000000000,0.0312058528,0.0120000000,21.3295751363
1494,6.0000000000,0.0324513237,0.0120000000,21.3830336753
1495,6.0000000000,0.0337776339,0.0120000000,21.4393613937
1496,6.0000000000,0.0352246357,0.0120000000,21.4986042269
1497,6.0000000000,0.0367830547,0.0120000000,21.5610397933
1498,6.0000000000,0.0384477823,0.0120000000,21.6270675935
1499,6.0000000000,0.0402692017,0.0120000000,21.6968336593
1500,6.0000000000,0.0422293429,0.0120000000,21.7709441089
1501,6.0000000000,0.0443797978,0.0120000000,21.8499847963
1502,6.0000000000,0.0466914102,0.0120000000,21.9345638736
1503,6.0000000000,0.0476879520,0.0120000000,22.0069095140
1504,6.0000000000,0.0469886314,0.0120000000,22.0628680149
1505,6.0000000000,0.0462848783,0.0120000000,22.1226322065
1506,6.0000000000,0.0455802174,0.0120000000,22.1863359009
1507,6.0000000000,0.0448272564,0.0120000000,22.2544473606
1508,6.0000000000,0.0440309038,0.0120000000,22.3273839593
1509,6.0000000000,0.0432525507,0.0120000000,22.4057593335
1510,6.0000000000,0.0402878203,0.0120000000,22.4648290728
1511,6.0000000000,0.0386448520,0.0120000000,22.4873331709
1512,6.0000000000,0.0377895275,0.0120000000,22.5017890503
1513,6.0000000000,0.0369140858,0.0120000000,22.5165896177
1514,6.0000000000,0.0359781093,0.0120000000,22.5319328412
1515,6.0000000000,0.0349857062,0.0120000000,22.5479257886
1516,6.0000000000,0.0339481387,0.0120000000,22.5646351900
1517,6.0000000000,0.0328719320,0.0120000000,22.5819546212
1518,6.0000000000,0.0317346416,0.0120000000,22.5999101511
1519,6.0000000000,0.0305374298,0.0120000000,22.6187318690
1520,6.0000000000,0.0292651765,0.0120000000,22.6385007513
1521,6.0000000000,0.0279304324,0.0120000000,22.6589323621
1522,6.0000000000,0.0265095852,0.0120000000,22.6803252349
1523,6.0000000000,0.0250091697,0.0120000000,22.7028353742
1524,6.0000000000,0.0234184787,0.0120000000,22.7263361315
1525,6.0000000000,0.0217265266,0.0120000000,22.7510866885
1526,6.0000000000,0.0199119535,0.0120000000,22.7772262187
1527,6.0000000000,0.0179907272,0.0120000000,22.8047742173
1528,6.0000000000,0.0159251748,0.0120000000,22.8342250363
1529,6.0000000000,0.0136968278,0.0120000000,22.8657156958
1530,6.0000000000,0.0113294140,0.0120000000,22.8988380280
1531,6.0000000000,0.0087376919,0.0120000000,22.9345422235
1532,6.0000000000,0.0059564923,0.0120000000,22.9728383542
1533,6.0000000000,0.0042616594,0.0120000000,22.9985176746
1534,6.0000000000,0.0043048793,0.0120000000,23.0045018486
1535,6.0000000000,0.0043605372,0.0120000000,23.0105863164
1536,6.0000000000,0.0044080695,0.0120000000,23.0170131192
1537,6.0000000000,0.0044659075,0.0120000000,23.0234311592
1538,6.0000000000,0.0045135075,0.0120000000,23.0299563500
1539,6.0000000000,0.0045512317,0.0120000000,23.0365484652
1540,6.0000000000,0.0046001527,0.0120000000,23.0431004694
1541,6.0000000000,0.0046495265,0.0120000000,23.0500059136
1542,6.0000000000,0.0046977809,0.0120000000,23.0567682267
1543,6.0000000000,0.0047487997,0.0120000000,23.0635997896
1544,6.0000000000,0.0047917868,0.0120000000,23.0704339843
1545,6.0000000000,0.0048417882,0.0120000000,23.0774369287
1546,6.0000000000,0.0049072930,0.0120000000,23.0845426893
1547,6.0000000000,0.0049720565,0.0120000000,23.0919047174
1548,6.0000000000,0.0050295421,0.0120000000,23.0991642027
1549,6.0000000000,0.0050917801,0.0120000000,23.1064378583
1550,6.0000000000,0.0051467684,0.0120000000,23.1138214989
1551,6.0000000000,0.0052018024,0.0120000000,23.1215164684
1552,6.0000000000,0.0052464578,0.0120000000,23.1292121233
1553,6.0000000000,0.0053060072,0.0120000000,23.1371177879
1554,6.0000000000,0.0053744267,0.0120000000,23.1450423312
1555,6.0000000000,0.0054394113,0.0120000000,23.1532448592
1556,6.0000000000,0.0055165839,0.0120000000,23.1613222329
1557,6.0000000000,0.0055872263,0.0120000000,23.1697246475
1558,6.0000000000,0.0056410876,0.0120000000,23.1780043434
1559,6.0000000000,0.0057109920,0.0120000000,23.1867156299
1560,6.0000000000,0.0057928288,0.0120000000,23.1952087284
1561,6.0000000000,0.0058662727,0.0120000000,23.2041690598
1562,6.0000000000,0.0059573581,0.0120000000,23.2131515122
1563,6.0000000000,0.0060328763,0.0120000000,23.2221882899
1564,6.0000000000,0.0061220805,0.0120000000,23.2312582663
1565,6.0000000000,0.0062050106,0.0120000000,23.2406152826
1566,6.0000000000,0.0062990201,0.0120000000,23.2502542010
1567,6.0000000000,0.0063899391,0.0120000000,23.2597995111
1568,6.0000000000,0.0064810185,0.0120000000,23.2697827435
1569,6.0000000000,0.0065681519,0.0120000000,23.2796353136
1570,6.0000000000,0.0066712890,0.0120000000,23.2898995112
1571,6.0000000000,0.0067806686,0.0120000000,23.3002766769
1572,6.0000000000,0.0068846927,0.0120000000,23.3108149264
1573,6.0000000000,0.0070052943,0.0120000000,23.3214528332
1574,6.0000000000,0.0071069662,0.0120000000,23.3323328495
1575,6.0000000000,0.0072303485,0.0120000000,23.3435411116
1576,6.0000000000,0.0073586343,0.0120000000,23.3548851456
1577,6.0000000000,0.0074891553,0.0120000000,23.3664004864
1578,6.0000000000,0.0076123874,0.0120000000,23.3781685134
1579,6.0000000000,0.0077537348,0.0120000000,23.3901036898
1580,6.0000000000,0.0078830565,0.0120000000,23.4025196636
1581,6.0000000000,0.0080259375,0.0120000000,23.4148352360
1582,6.0000000000,0.0081703427,0.0120000000,23.4275708414
1583,6.0000000000,0.0083292129,0.0120000000,23.4405243118
1584,6.0000000000,0.0084692628,0.0120000000,23.4538053800
1585,6.0000000000,0.0086305599,0.0120000000,23.4673508118
1586,6.0000000000,0.0087801852,0.0120000000,23.4811287473
1587,6.0000000000,0.0089449265,0.0120000000,23.4953644600
1588,6.0000000000,0.0091173612,0.0120000000,23.5098162244
1589,6.0000000000,0.0093052895,0.0120000000,23.5246175991
1590,6.0000000000,0.0094791756,0.0120000000,23.5398034203
1591,6.0000000000,0.0096735002,0.0120000000,23.5553576470
1592,6.0000000000,0.0098860734,0.0120000000,23.5713330602
1593,6.0000000000,0.0100868179,0.0120000000,23.5877357041
1594,6.0000000000,0.0103048619,0.0120000000,23.6046060806
1595,6.0000000000,0.0105463239,0.0120000000,23.6218908053
1596,6.0000000000,0.0107848440,0.0120000000,23.6392920137
1597,6.0000000000,0.0110219073,0.0120000000,23.6574266535
1598,6.0000000000,0.0112710663,0.0120000000,23.6759417741
1599,6.0000000000,0.0115362447,0.0120000000,23.6950157803
